file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Problem,Package,File,Priority,Line,Description,Rule set,Rule,ClassName,HasBadSmell
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestMultitenancyAPIHelper.java,io.supertokens.test.multitenant.api.TestMultitenancyAPIHelper,class,8,25,17,8,79,1,0,41,1378,0.0,0.0,0.0,53,53,44,9,0,0,44,0,0,0,0,0,0,0,0,0,0,0,94,392,45,1,19,0,0,260,81,86,0,86,1,0,0,0,145,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\WebServerLogging.java,io.supertokens.webserver.WebServerLogging,class,3,4,1,3,5,2,0,14,4,0.5,0.16666667,0.16666667,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,3,33,0,0,1,0,0,6,0,2,0,2,1,0,0,0,16,1,2,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\mfa\Mfa.java,io.supertokens.mfa.Mfa,class,5,6,1,5,3,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,0,0,2,0,1,1,1,2,0,0,0,35,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\core\ConfigAPI.java,io.supertokens.webserver.api.core.ConfigAPI,class,10,11,1,10,8,3,0,12,6,1.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,1,0,1,0,0,1,0,5,39,2,0,1,1,1,11,3,9,2,7,1,0,0,0,55,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeHash.java,io.supertokens.passwordless.PasswordlessLinkCodeHash,class,1,4,3,1,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\api\SessionDataAPITest2_7.java,io.supertokens.test.session.api.SessionDataAPITest2_7,class,11,11,0,11,15,1,0,25,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,18,114,0,0,5,5,0,121,34,26,6,21,1,0,0,0,65,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\api\RefreshSessionAPITest3_0.java,io.supertokens.test.session.api.RefreshSessionAPITest3_0,class,12,13,1,12,8,1,0,23,15,1.0,0.0,0.0,6,2,5,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,15,110,0,0,0,0,2,100,17,29,0,29,1,0,0,0,50,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userRoles\UserRolesTest.java,io.supertokens.test.userRoles.UserRolesTest,class,13,13,0,13,72,1,0,31,465,1.0,0.0,0.0,31,1,31,0,0,0,31,0,0,0,1,0,1,0,0,0,0,0,53,634,29,6,29,6,0,125,36,184,0,178,2,0,0,0,108,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\InputParser.java,io.supertokens.webserver.InputParser,class,8,87,79,8,57,1,0,28,78,0.0,0.0,0.0,13,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,169,23,1,16,12,2,32,0,14,12,14,2,0,0,1,66,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,innerclass,4,4,0,4,2,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,5,0,5,0,0,0,5,0,0,17,0,0,1,0,0,1,4,5,0,5,1,0,0,0,12,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,innerclass,6,6,0,6,2,2,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0,4,0,0,1,17,0,0,0,0,1,0,0,6,0,6,0,0,0,0,23,10,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\authRecipe\UserPaginationToken.java,io.supertokens.authRecipe.UserPaginationToken$InvalidTokenException,innerclass,0,0,0,0,0,3,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\emailpassword\exceptions\EmailChangeNotAllowedException.java,io.supertokens.emailpassword.exceptions.EmailChangeNotAllowedException,class,0,3,3,0,0,3,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Retry.java,io.supertokens.ee.test.Retry,class,6,8,2,6,3,1,0,1,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,29,2,0,0,0,0,0,0,1,0,1,0,1,0,0,10,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,class,48,49,1,48,18,14,0,36,0,0.6,0.47619048,0.47619048,8,1,7,1,0,0,7,0,0,0,2,0,1,0,0,1,0,0,8,418,5,5,5,0,8,291,216,58,1,50,2,3,15,0,103,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\UtilsTest.java,io.supertokens.test.UtilsTest,class,7,7,0,7,10,1,0,10,45,1.0,0.0,0.0,10,1,10,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,3,54,0,0,0,0,5,17,0,15,0,15,1,0,0,0,41,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\LoadTest.java,io.supertokens.test.multitenant.LoadTest,class,20,20,0,20,7,1,0,21,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,4,40,0,2,0,1,0,2,5,11,1,10,2,0,0,0,51,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\storage\JWTKeyStorageTest.java,io.supertokens.test.jwt.storage.JWTKeyStorageTest$Anonymous1,anonymous,2,2,0,2,6,1,0,10,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,27,0,1,1,2,0,0,3,6,0,5,3,0,0,0,23,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\LinkAccountsTest.java,io.supertokens.test.accountlinking.LinkAccountsTest,class,21,21,0,21,54,1,0,42,120,1.0,0.0,0.0,16,1,16,0,0,0,16,0,0,0,1,0,1,0,0,0,0,0,36,448,14,0,29,8,91,114,75,105,1,99,1,0,0,0,122,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\storage\JWTKeyStorageTest.java,io.supertokens.test.jwt.storage.JWTKeyStorageTest$Anonymous2,anonymous,2,2,0,2,9,1,0,12,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,46,0,2,4,2,0,0,4,6,0,5,4,0,0,0,24,-1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\recipe\ThirdPartyAPITest.java,io.supertokens.test.userIdMapping.recipe.ThirdPartyAPITest,class,13,13,0,13,10,1,0,27,15,1.0,0.0,0.0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,11,125,4,0,4,0,0,56,10,47,0,47,1,0,0,0,46,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\emailpassword\PasswordHashingUtils.java,io.supertokens.emailpassword.PasswordHashingUtils,class,9,12,3,9,21,1,0,19,10,0.0,0.0,0.0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,79,11,0,4,2,3,17,13,16,3,14,2,0,0,0,76,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\authRecipe\exception\AccountInfoAlreadyAssociatedWithAnotherPrimaryUserIdException.java,io.supertokens.authRecipe.exception.AccountInfoAlreadyAssociatedWithAnotherPrimaryUserIdException,class,0,1,1,0,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\emailpassword\SignUpAPI.java,io.supertokens.webserver.api.emailpassword.SignUpAPI,class,15,16,1,15,12,3,0,24,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,8,54,1,0,2,2,0,12,3,11,0,11,2,0,0,0,60,1,1,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\PasswordlessRemoveCodeTest.java,io.supertokens.test.passwordless.PasswordlessRemoveCodeTest,class,13,13,0,13,15,1,0,19,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,8,127,5,3,5,0,0,8,16,45,0,38,2,0,0,0,85,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,class,20,21,1,20,33,1,0,31,48,0.75384617,0.09090909,0.09090909,13,1,12,1,0,0,12,0,0,0,2,0,1,0,0,1,0,0,13,353,10,0,10,10,13,84,10,92,0,92,2,0,0,0,96,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\GetUserByAccountInfoTest.java,io.supertokens.test.accountlinking.GetUserByAccountInfoTest,class,14,15,1,14,31,1,0,33,120,1.0,0.0,0.0,16,1,12,0,0,4,16,0,0,0,1,0,1,0,0,0,0,0,33,303,14,0,10,0,11,137,68,82,0,77,1,0,0,0,74,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\SessionGetUserIDTest.java,io.supertokens.test.session.SessionGetUserIDTest,class,11,11,0,11,3,1,0,12,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,4,25,0,0,0,0,0,6,0,8,0,8,0,0,0,0,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\MultitenantEmailPasswordTest.java,io.supertokens.test.emailpassword.MultitenantEmailPasswordTest,class,17,18,1,17,13,1,0,24,28,0.0,0.0,0.0,8,1,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,206,5,0,5,0,15,108,12,75,0,72,1,0,0,0,78,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessConsumeCodeAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessConsumeCodeAPITest2_11,class,13,14,1,13,33,1,0,27,36,1.0,0.0,0.0,9,1,8,1,0,0,8,0,0,0,1,0,1,0,0,0,0,0,35,306,6,0,14,10,8,132,51,77,5,67,2,0,0,0,80,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\output\CustomLayout.java,io.supertokens.output.CustomLayout,class,2,3,1,2,2,2,0,9,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,32,1,0,0,0,0,11,1,4,1,4,0,0,0,0,20,0,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\TOTPQueries.java,io.supertokens.inmemorydb.queries.TOTPQueries$TOTPUsedCodeRowMapper,innerclass,3,3,0,3,3,1,0,3,3,0.6666667,,,3,1,1,2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,11,2,0,0,0,0,5,0,1,0,1,0,0,0,0,22,10,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\TestAppData.java,io.supertokens.test.multitenant.TestAppData,class,25,26,1,25,6,1,0,52,10,1.0,0.0,0.0,5,2,3,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,12,65,3,0,1,0,1,24,7,21,1,18,1,0,0,1,80,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\PreparedStatementValueSetter.java,io.supertokens.inmemorydb.PreparedStatementValueSetter,interface,1,3,2,1,1,1,0,0,0,1.0,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,18,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeSalt.java,io.supertokens.passwordless.PasswordlessLinkCodeSalt,class,3,7,4,3,4,1,0,4,1,0.33333334,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,2,17,2,0,0,1,0,1,0,1,0,1,1,0,0,0,15,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\config\CoreConfigTestContent.java,io.supertokens.config.CoreConfigTestContent,class,6,8,2,6,7,2,0,6,6,0.73333335,0.33333334,0.33333334,5,2,3,1,0,1,4,0,0,0,3,2,1,2,0,0,2,0,1,29,4,0,1,1,0,3,0,6,0,4,1,0,0,0,42,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,class,17,18,1,17,73,1,0,54,0,0.47321433,0.85714287,0.85714287,28,2,14,14,0,0,14,0,0,0,2,0,0,0,0,2,0,0,36,432,17,19,11,1,2,223,48,121,4,121,6,0,0,0,178,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\jwt\api\JWKSAPITest2_9.java,io.supertokens.test.jwt.api.JWKSAPITest2_9,class,15,15,0,15,11,1,0,29,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,15,98,0,2,2,0,0,51,20,39,0,37,2,1,0,0,103,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\EmailPasswordTests.java,io.supertokens.test.accountlinking.EmailPasswordTests,class,11,11,0,11,9,1,0,23,10,1.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,7,71,3,0,3,1,0,16,1,20,0,20,1,0,0,0,40,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenant.java,io.supertokens.test.multitenant.api.TestTenant,class,14,14,0,14,34,1,0,46,0,0.07692308,0.84615386,0.84615386,13,1,13,0,0,0,13,0,0,0,1,0,0,0,0,1,0,0,51,277,10,5,10,3,0,179,27,67,1,38,2,1,0,0,94,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\CDIVersionTest.java,io.supertokens.test.CDIVersionTest,class,20,20,0,20,16,1,0,38,66,1.0,0.0,0.0,12,1,12,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,38,249,1,1,1,2,2,111,40,47,0,44,2,5,0,0,95,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\Session.java,io.supertokens.session.Session,class,39,49,10,39,155,1,0,84,465,0.0,0.0,0.0,31,31,29,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,98,505,42,11,48,14,11,19,12,104,5,95,6,0,0,2,163,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\JWTSigningQueries.java,io.supertokens.inmemorydb.queries.JWTSigningQueries,class,9,11,2,9,4,1,0,13,3,1.0,0.0,0.0,3,3,2,0,0,1,3,0,0,0,1,1,0,1,0,0,1,0,8,49,3,1,0,0,1,16,6,4,4,7,2,0,1,3,59,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\ProcessState.java,io.supertokens.ProcessState$EventAndException,innerclass,2,2,0,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,2,0,0,1,0,0,0,15,0,0,0,0,0,0,0,6,0,3,0,0,0,0,19,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\totp\ImportTotpDeviceAPI.java,io.supertokens.webserver.api.totp.ImportTotpDeviceAPI,class,13,14,1,13,12,3,0,11,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,8,55,1,0,1,2,0,17,5,12,0,12,2,0,0,0,79,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\InputParserTest.java,io.supertokens.test.InputParserTest,class,9,9,0,9,5,1,0,17,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,4,49,1,0,1,1,0,8,0,12,1,11,2,0,0,0,41,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\cli\src\main\java\io\supertokens\cli\commandHandler\list\ListHandler.java,io.supertokens.cli.commandHandler.list.ListHandler,class,6,7,1,6,8,2,0,4,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,29,4,1,1,1,0,9,1,1,1,1,2,0,0,0,35,1,2,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor$SingletonResource,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java,io.supertokens.authRecipe.AuthRecipe$CreatePrimaryUserResult,innerclass,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,9,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\passwordless\exceptions\UserWithoutContactInfoException.java,io.supertokens.passwordless.exceptions.UserWithoutContactInfoException,class,0,1,1,0,0,3,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\session\refreshToken\RefreshToken.java,io.supertokens.session.refreshToken.RefreshToken$TYPE,enum,1,1,0,1,5,1,0,2,0,0.0,0.33333334,0.33333334,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,16,3,1,0,0,0,3,0,1,0,1,2,0,0,0,21,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\cli\src\main\java\io\supertokens\cli\OperatingSystem.java,io.supertokens.cli.OperatingSystem$OS,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\ThirdPartyProviderSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.ThirdPartyProviderSQLHelper,class,12,13,1,12,7,1,0,21,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,76,2,1,1,0,0,10,23,7,2,9,3,0,1,3,47,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\Start.java,io.supertokens.inmemorydb.Start,class,112,135,23,112,549,1,0,256,19675,0.99145734,0.00070164073,0.00097150257,199,0,193,6,0,0,193,0,0,0,10,6,1,8,0,1,5,0,228,2137,145,4,13,184,2,226,21,161,7,160,4,0,0,7,321,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestSkipValidationInCreateThirdParty.java,io.supertokens.test.multitenant.api.TestSkipValidationInCreateThirdParty,class,17,17,0,17,5,1,0,20,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,6,30,1,0,1,1,0,15,0,3,0,3,1,0,0,0,52,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\Utils.java,io.supertokens.test.Utils,class,14,279,265,14,24,2,0,38,105,0.93333334,0.0,0.0,15,15,14,0,0,1,15,0,0,0,1,1,0,1,0,0,0,0,22,161,8,2,3,8,0,55,10,41,6,37,3,1,0,1,115,1025,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\dashboard\DashboardSignInAPI.java,io.supertokens.webserver.api.dashboard.DashboardSignInAPI,class,10,11,1,10,6,3,0,10,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,38,2,0,1,1,0,15,3,10,1,7,2,0,0,0,57,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\authRecipe\AuthRecipeStorageTest.java,io.supertokens.test.authRecipe.AuthRecipeStorageTest,class,11,11,0,11,4,1,0,15,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,4,23,1,0,1,0,0,4,0,5,0,5,1,0,0,0,31,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\session\api\MultitenantAPITest.java,io.supertokens.test.session.api.MultitenantAPITest,class,17,18,1,17,48,1,0,45,0,0.4431818,0.84615386,0.84615386,22,1,13,9,0,0,13,0,0,0,2,0,0,0,0,2,0,0,19,365,17,12,13,0,0,204,42,96,0,92,3,0,0,0,131,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\webserver\api\dashboard\VerifyDashboardUserSessionAPI.java,io.supertokens.webserver.api.dashboard.VerifyDashboardUserSessionAPI,class,12,13,1,12,8,3,0,12,3,1.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,5,47,1,0,1,1,0,12,5,11,0,10,4,0,0,0,58,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\main\java\io\supertokens\inmemorydb\ResourceDistributor.java,io.supertokens.inmemorydb.ResourceDistributor,class,1,4,3,1,2,1,0,2,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,15,2,0,0,0,0,0,0,2,0,2,1,0,1,0,10,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\api\UpdateExternalUserIdInfoTest.java,io.supertokens.test.userIdMapping.api.UpdateExternalUserIdInfoTest,class,13,13,0,13,26,1,0,26,21,1.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,27,259,5,0,12,7,0,181,49,57,7,57,2,0,0,0,68,1,0,,,,,,,,,,False
C:\Users\Kaveri\Downloads\Assignment 2\super-tokens\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\TestRecipeUserIdInSignInUpAPIs.java,io.supertokens.test.accountlinking.api.TestRecipeUserIdInSignInUpAPIs,class,15,16,1,15,20,1,0,35,78,1.0,0.0,0.0,13,1,9,0,0,4,13,0,0,0,1,0,1,0,0,0,0,0,41,441,11,0,7,0,0,325,93,129,0,125,1,0,0,0,64,1,0,,,,,,,,,,False
